data,session,multiplier,session_ls,win_amount,number,death,Amount,a,w
2024-03-03 13:22:10.561128,6149672,1.13,1709461317800,39468.48,6238,6081,996194.33,-1,-1
2024-03-03 13:22:13.098740,6149672,1.13,1709461317800,39468.48,6238,6081,293824.02,6997,3000
2024-03-03 13:22:18.213844,6149675,-1,-1,-1,-1,-1,1018634.07,6997,3000
2024-03-03 13:22:20.813714,6149675,1.48,1709461338105,232864.6,5885,5015,1066947.16,6997,3000
2024-03-03 13:22:31.093312,6149675,1.48,1709461338105,232864.6,5885,5015,1066947.16,6997,3000
2024-03-03 13:22:33.672485,6149675,1.48,1709461338105,232864.6,5885,5015,400829.01,6997,3000
2024-03-03 13:22:36.218733,6149675,1.48,1709461338105,232864.6,5885,5015,809348.64,6997,3000
2024-03-03 13:22:38.766270,6149678,3.52,1709461363961,1777537.95,5945,2099,1248477.51,6997,3000
2024-03-03 13:22:56.635391,6149678,3.52,1709461363961,1777537.95,5945,2099,-1,6997,3000
2024-03-03 13:22:59.172727,6149678,3.52,1709461363961,1777537.95,5945,2099,390530.02,6997,3000
2024-03-03 13:23:01.703950,6149678,3.52,1709461363961,1777537.95,5945,2099,819608.19,6997,3000
2024-03-03 13:23:04.264622,6149681,1.47,1709461383945,251716.97,6855,5719,1250943.72,6997,3000
2024-03-03 13:23:19.608624,6149681,1.47,1709461383945,251716.97,6855,5719,521500.1,6997,3000
2024-03-03 13:23:22.165018,6149681,1.47,1709461383945,251716.97,6855,5719,773454.01,6997,3000
2024-03-03 13:23:24.701917,6149684,-1,-1,-1,-1,-1,1178195.32,6997,3000
2024-03-03 13:23:27.280128,6149684,1.98,1709461406272,549895.47,6172,4188,1178195.32,6997,3000
2024-03-03 13:23:45.108104,6149684,-1,-1,549895.47,6172,4188,1019733.29,6997,3000
2024-03-03 13:23:47.634918,6149686,1.01,1709461422851,4071.26,6360,6355,1234306.38,6997,3000
2024-03-03 13:23:57.828121,6149686,1.01,1709461422851,4071.26,6360,6355,1234306.38,6997,3000
2024-03-03 13:24:00.374993,6149686,1.01,1709461422851,4071.26,6360,6355,692574.02,6997,3000
2024-03-03 13:24:02.937602,6149689,-1,-1,-1,-1,-1,1118895.49,6997,3000
2024-03-03 13:24:05.530256,6149689,1.8,1709461444645,396126.56,5706,4413,1204827.18,6997,3000
2024-03-03 13:24:18.235621,6149689,1.8,1709461444645,396126.56,5706,4413,165802.36,6997,3000
2024-03-03 13:24:20.816895,6149689,1.8,1709461444645,396126.56,5706,4413,499385.83,6997,3000
2024-03-03 13:24:23.346216,6149689,-1,-1,396126.56,5706,4413,1066125.48,6997,3000
2024-03-03 13:24:25.909131,6149692,-1,-1,-1,-1,-1,1339084.59,6997,3000
2024-03-03 13:24:28.469978,6149692,1.31,1709461463871,79260.98,5704,5375,1339084.59,6997,3000
2024-03-03 13:24:38.768048,6149692,1.31,1709461463871,79260.98,5704,5375,1339084.59,6997,3000
2024-03-03 13:24:41.328273,6149692,1.31,1709461463871,79260.98,5704,5375,641222.99,6997,3000
2024-03-03 13:24:43.889681,6149692,1.31,1709461463871,-1,-1,-1,1071588.35,6997,3000
2024-03-03 13:24:46.431436,6149695,1,1709461479884,-1,-1,-1,1165039.02,6997,3000
2024-03-03 13:24:54.063211,6149695,1,1709461479884,-1,-1,-1,1165039.02,6997,3000
2024-03-03 13:24:56.609032,6149695,1,1709461479884,-1,-1,-1,702022.48,6997,3000
2024-03-03 13:25:01.719840,6149697,-1,-1,-1,-1,-1,1196468.26,6997,3000
2024-03-03 13:25:04.327201,6149697,1.56,1709461500356,208295.33,4985,4215,1196468.26,6997,3000
2024-03-03 13:25:19.594443,6149697,-1,-1,208295.33,4985,4215,1072704.07,6997,3000
2024-03-03 13:25:22.140921,6149699,-1,-1,-1,-1,-1,1288318.62,6997,3000
2024-03-03 13:25:24.718979,6149699,1.36,1709461520113,39512.9,4657,4429,1288318.62,6997,3000
2024-03-03 13:25:37.482897,6149699,1.36,1709461520113,39512.9,4657,4429,575642.8,6997,3000
2024-03-03 13:25:40.046080,6149699,1.36,1709461520113,-1,-1,-1,1028980.32,6997,3000
2024-03-03 13:25:42.626190,6149702,-1,-1,-1,-1,-1,1119452.32,6997,3000
2024-03-03 13:25:45.250956,6149702,1.31,1709461539307,120028.97,4166,3626,1119452.32,6997,3000
2024-03-03 13:25:52.937093,6149702,1.31,1709461539307,120028.97,4166,3626,1119452.32,6997,3000
2024-03-03 13:25:55.499084,6149702,1.31,1709461539307,120028.97,4166,3626,468140.48,6997,3000
2024-03-03 13:25:58.062022,6149702,-1,-1,120028.97,4166,3626,884244.2,6997,3000
2024-03-03 13:26:00.594119,6149704,-1,-1,-1,-1,-1,1039718.93,6997,3000
2024-03-03 13:26:03.172591,6149704,2.48,1709461562865,675366.6,3954,2236,1039718.93,6997,3000
2024-03-03 13:26:16.030131,6149704,2.48,1709461562865,675366.6,3954,2236,-1,6997,3000
2024-03-03 13:26:18.566799,6149704,2.48,1709461562865,675366.6,3954,2236,546185.71,6997,3000
2024-03-03 13:26:21.124058,6149704,2.48,1709461562865,675366.6,3954,2236,910199.97,6997,3000
2024-03-03 13:26:23.671888,6149707,1.1,1709461580346,27433.62,4871,4772,1160940.07,6997,3000
2024-03-03 13:26:33.891220,6149707,1.1,1709461580346,27433.62,4871,4772,1160940.07,6997,3000
2024-03-03 13:26:36.448086,6149707,1.1,1709461580346,27433.62,4871,4772,348644.76,6997,3000
2024-03-03 13:26:38.998906,6149707,1.1,1709461580346,-1,-1,-1,664328.65,6997,3000
2024-03-03 13:26:41.558100,6149711,-1,-1,-1,-1,-1,848076.75,6997,3000
2024-03-03 13:26:44.154878,6149711,1.54,1709461600724,122677.47,3658,2957,848076.75,6997,3000
2024-03-03 13:26:54.374100,6149711,1.54,1709461600724,122677.47,3658,2957,114597.43,6997,3000
2024-03-03 13:26:56.921757,6149711,1.54,1709461600724,122677.47,3658,2957,507818.08,6997,3000
2024-03-03 13:26:59.499793,6149711,1.54,1709461600724,122677.47,3658,2957,825251.1,6997,3000
2024-03-03 13:27:02.081843,6149713,3.35,1709461626273,1058557.5,3951,1474,974028.17,6997,3000
2024-03-03 13:27:20.001971,6149713,3.35,1709461626273,1058557.5,3951,1474,41634.03,6997,3000
2024-03-03 13:27:22.561471,6149713,3.35,1709461626273,1058557.5,3951,1474,537291.73,6997,3000
2024-03-03 13:27:25.141062,6149713,-1,-1,1058557.5,3951,1474,814836.43,6997,3000
2024-03-03 13:27:27.671306,6149716,-1,-1,-1,-1,-1,959129.25,6997,3000
2024-03-03 13:27:30.250189,6149716,1.68,1709461647116,256369.17,4755,3494,959129.25,6997,3000
2024-03-03 13:27:40.592222,6149716,1.68,1709461647116,256369.17,4755,3494,42711.49,6997,3000
2024-03-03 13:27:43.155526,6149716,1.68,1709461647116,256369.17,4755,3494,325885.86,6997,3000
2024-03-03 13:27:45.701729,6149716,-1,-1,256369.17,4755,3494,503799.38,6997,3000
2024-03-03 13:27:48.233486,6149719,-1,-1,-1,-1,-1,816381.55,6997,3000
2024-03-03 13:27:50.780062,6149719,1.06,1709461664491,17768.65,4373,4300,816381.55,6997,3000
2024-03-03 13:28:01.015968,6149719,1.06,1709461664491,17768.65,4373,4300,485936.7,6997,3000
2024-03-03 13:28:06.108249,6149721,-1,-1,-1,-1,-1,827711.99,6997,3000
2024-03-03 13:28:08.665972,6149721,1.51,1709461684909,138218.5,3801,3160,827711.99,6997,3000
2024-03-03 13:28:18.842908,6149721,1.51,1709461684909,138218.5,3801,3160,108922.01,6997,3000
2024-03-03 13:28:23.952734,6149721,-1,-1,138218.5,3801,3160,664184.46,6997,3000
2024-03-03 13:28:26.515915,6149724,-1,-1,-1,-1,-1,824171.01,6997,3000
2024-03-03 13:28:29.110940,6149724,2.71,1709461709097,757860.79,3495,1522,824171.01,6997,3000
2024-03-03 13:28:41.901729,6149724,2.71,1709461709097,757860.79,3495,1522,-1,6997,3000
2024-03-03 13:28:44.484171,6149724,2.71,1709461709097,757860.79,3495,1522,295444.23,6997,3000
2024-03-03 13:28:47.032349,6149724,-1,-1,757860.79,3495,1522,507329.92,6997,3000
2024-03-03 13:28:49.594064,6149727,1.28,1709461727896,87195.88,4477,3913,828536.37,6997,3000
2024-03-03 13:29:07.483952,6149727,-1,-1,87195.88,4477,3913,739226.73,6997,3000
2024-03-03 13:29:10.031106,6149730,1.03,1709461744704,11584.75,3801,3772,784351.57,6997,3000
2024-03-03 13:29:17.749481,6149730,1.03,1709461744704,11584.75,3801,3772,784351.57,6997,3000
2024-03-03 13:29:22.864051,6149730,-1,-1,11584.75,3801,3772,566339.44,6997,3000
2024-03-03 13:29:25.437799,6149732,-1,-1,-1,-1,-1,840767.23,6997,3000
2024-03-03 13:29:27.999735,6149732,16.71,1709461785383,3577034.44,3563,120,840767.23,6997,3000
2024-03-03 13:29:58.720060,6149732,16.71,1709461785383,3577034.44,3563,120,44264.95,6997,3000
2024-03-03 13:30:01.280019,6149732,16.71,1709461785383,3577034.44,3563,120,334301.86,6997,3000
2024-03-03 13:30:03.842860,6149732,16.71,1709461785383,-1,-1,-1,670822.13,6997,3000
2024-03-03 13:30:06.406885,6149736,-1,-1,-1,-1,-1,802446.05,6997,3000
2024-03-03 13:30:08.938325,6149736,1.78,1709461806513,326733.39,4667,3404,802446.05,6997,3000
2024-03-03 13:30:21.702975,6149736,1.78,1709461806513,326733.39,4667,3404,171034.61,6997,3000
2024-03-03 13:30:24.249605,6149736,1.78,1709461806513,326733.39,4667,3404,612059.57,6997,3000
2024-03-03 13:30:26.811604,6149739,1.52,1709461826674,259569.72,4301,3211,873850.64,6997,3000
2024-03-03 13:30:39.579328,6149739,1.52,1709461826674,259569.72,4301,3211,-1,6997,3000
2024-03-03 13:30:42.187803,6149739,-1,-1,259569.72,4301,3211,299419.54,6997,3000
2024-03-03 13:30:47.265503,6149742,1.54,1709461846976,228612.81,4093,3006,769374.03,6997,3000
2024-03-03 13:31:00.061090,6149742,1.54,1709461846976,228612.81,4093,3006,769374.03,6997,3000
2024-03-03 13:31:02.624410,6149742,1.54,1709461846976,228612.81,4093,3006,342281.34,6997,3000
2024-03-03 13:31:05.155472,6149742,-1,-1,228612.81,4093,3006,507687.97,6997,3000
2024-03-03 13:31:07.702705,6149745,-1,-1,-1,-1,-1,821558.2,6997,3000
2024-03-03 13:31:10.265218,6149745,1.03,1709461863914,24145.88,4226,4196,821558.2,6997,3000
2024-03-03 13:31:17.942848,6149745,1.03,1709461863914,24145.88,4226,4196,821558.2,6997,3000
2024-03-03 13:31:20.483178,6149745,1.03,1709461863914,24145.88,4226,4196,377328.83,6997,3000
2024-03-03 13:31:23.032224,6149745,-1,-1,24145.88,4226,4196,562820.28,6997,3000
2024-03-03 13:31:25.576921,6149747,-1,-1,-1,-1,-1,747167.9,6997,3000
2024-03-03 13:31:28.160647,6149747,2.56,1709461887532,605336.55,3661,1826,747167.9,6997,3000
2024-03-03 13:31:40.922054,6149747,2.56,1709461887532,605336.55,3661,1826,84260.36,6997,3000
2024-03-03 13:31:43.452829,6149747,2.56,1709461887532,605336.55,3661,1826,376267.01,6997,3000
2024-03-03 13:31:46.030142,6149747,-1,-1,605336.55,3661,1826,691148.83,6997,3000
2024-03-03 13:31:48.594585,6149749,-1,-1,-1,-1,-1,888657.4,6997,3000
2024-03-03 13:31:51.154853,6149749,2.36,1709461910576,794123.53,4642,2223,888657.4,6997,3000
2024-03-03 13:32:03.952557,6149749,2.36,1709461910576,794123.53,4642,2223,98044.83,6997,3000
2024-03-03 13:32:06.499601,6149749,2.36,1709461910576,794123.53,4642,2223,399033.23,6997,3000
2024-03-03 13:32:09.030661,6149749,-1,-1,794123.53,4642,2223,671704.17,6997,3000
2024-03-03 13:32:11.578169,6149753,1.09,1709461928253,74417.31,4658,4534,816707.22,6997,3000
2024-03-03 13:32:24.363836,6149753,1.09,1709461928253,74417.31,4658,4534,310997.79,6997,3000
2024-03-03 13:32:26.905493,6149753,-1,-1,74417.31,4658,4534,586589.38,6997,3000
2024-03-03 13:32:29.468316,6149755,-1,-1,-1,-1,-1,726299.56,6997,3000
2024-03-03 13:32:32.031975,6149755,1.21,1709461947064,85192.63,4012,3634,726299.56,6997,3000
2024-03-03 13:32:39.675388,6149755,1.21,1709461947064,85192.63,4012,3634,726299.56,-1,-1
2024-03-03 13:32:42.248906,6149755,1.21,1709461947064,85192.63,4012,3634,241128.41,6997,3000
2024-03-03 13:32:44.811472,6149755,1.21,1709461947064,85192.63,4012,3634,426606.78,6997,3000
2024-03-03 13:32:47.359204,6149758,3.36,1709461972629,715526.94,3274,1151,652193.44,6997,3000
2024-03-03 13:33:07.748616,6149758,3.36,1709461972629,715526.94,3274,1151,259331.17,6997,3000
2024-03-03 13:33:10.294149,6149758,3.36,1709461972629,715526.94,3274,1151,507258.61,6997,3000
2024-03-03 13:33:12.844450,6149761,-1,-1,-1,-1,-1,735305.61,6997,3000
2024-03-03 13:33:15.422669,6149761,1.69,1709461993496,315079.72,4727,3369,846112.6,6997,3000
2024-03-03 13:33:28.372629,6149761,1.69,1709461993496,315079.72,4727,3369,167126.12,6997,3000
2024-03-03 13:33:30.952855,6149761,1.69,1709461993496,315079.72,4727,3369,371070.43,6997,3000
2024-03-03 13:33:33.514007,6149761,-1,-1,315079.72,4727,3369,672393.64,6997,3000
2024-03-03 13:33:36.031449,6149764,1.01,1709462009957,7040.27,4291,4284,741783.96,6997,3000
2024-03-03 13:33:43.732808,6149764,1.01,1709462009957,7040.27,4291,4284,741783.96,6997,3000
2024-03-03 13:33:46.296674,6149764,1.01,1709462009957,7040.27,4291,4284,256944.63,6997,3000
2024-03-03 13:33:48.869999,6149764,-1,-1,7040.27,4291,4284,581201.66,6997,3000
2024-03-03 13:33:51.411068,6149766,1.09,1709462027725,45927.9,4090,3980,731830.86,6997,3000
2024-03-03 13:34:01.531574,6149766,1.09,1709462027725,45927.9,4090,3980,731830.86,6997,3000
2024-03-03 13:34:04.092294,6149766,1.09,1709462027725,45927.9,4090,3980,177676.93,6997,3000
2024-03-03 13:34:06.625618,6149766,-1,-1,45927.9,4090,3980,442312.7,6997,3000
2024-03-03 13:34:09.178801,6149768,2.03,1709462050044,328578.47,3134,2128,560478.18,6997,3000
2024-03-03 13:34:24.561930,6149768,2.03,1709462050044,328578.47,3134,2128,208675.6,6997,3000
2024-03-03 13:34:27.108077,6149768,2.03,1709462050044,328578.47,3134,2128,447053.59,6997,3000
2024-03-03 13:34:29.655826,6149768,-1,-1,328578.47,3134,2128,806906.15,6997,3000
2024-03-03 13:34:32.217824,6149770,2.4,1709462073274,767204.15,4104,1937,850068,6997,3000
2024-03-03 13:34:47.546994,6149770,2.4,1709462073274,767204.15,4104,1937,50130.18,6997,3000
2024-03-03 13:34:50.125622,6149770,2.4,1709462073274,767204.15,4104,1937,408701.04,6997,3000
2024-03-03 13:34:52.703270,6149770,-1,-1,767204.15,4104,1937,724043.16,6997,3000
2024-03-03 13:34:55.250661,6149774,4.56,1709462100931,1355066.49,4221,897,788527.66,6997,3000
2024-03-03 13:35:13.305489,6149774,4.56,1709462100931,1355066.49,4221,897,-1,-1,-1
2024-03-03 13:35:18.388889,6149777,-1,-1,-1,-1,-1,513264.47,6997,3000
2024-03-03 13:35:23.562515,6149777,22.13,1709462145605,2923051.38,4547,44,730846.46,6997,3000
2024-03-03 13:35:59.561235,6149777,22.13,1709462145605,2923051.38,4547,44,35263.68,6997,3000
2024-03-03 13:36:02.233333,6149777,22.13,1709462145605,2923051.38,4547,44,347995.76,6997,3000
2024-03-03 13:36:04.780778,6149782,-1,-1,-1,-1,-1,541445.13,6997,3000
2024-03-03 13:36:07.310774,6149782,2.11,1709462167817,398627.56,4641,2978,666034.37,6997,3000
2024-03-03 13:36:22.625083,6149782,2.11,1709462167817,398627.56,4641,2978,157507.27,6997,3000
2024-03-03 13:36:25.186655,6149782,2.11,1709462167817,398627.56,4641,2978,318922.2,6997,3000
2024-03-03 13:36:27.701966,6149782,-1,-1,398627.56,4641,2978,554976.48,6997,3000
2024-03-03 13:36:30.248752,6149785,1.19,1709462186241,55198.06,4091,3767,584336.92,6997,3000
2024-03-03 13:36:40.452027,6149785,1.19,1709462186241,55198.06,4091,3767,584336.92,6997,3000
2024-03-03 13:36:42.970716,6149785,1.19,1709462186241,55198.06,4091,3767,207434.22,6997,3000
2024-03-03 13:36:45.521199,6149785,-1,-1,55198.06,4091,3767,389274.67,6997,3000
2024-03-03 13:36:48.030640,6149788,-1,-1,-1,-1,-1,524671.18,6997,3000
2024-03-03 13:36:50.593427,6149788,3.41,1709462211865,751453.74,3585,1151,524671.18,6997,3000
2024-03-03 13:37:05.873751,6149788,3.41,1709462211865,751453.74,3585,1151,39471.56,6997,3000
2024-03-03 13:37:08.436085,6149788,3.41,1709462211865,751453.74,3585,1151,344793.71,6997,3000
2024-03-03 13:37:10.969244,6149788,3.41,1709462211865,-1,-1,-1,530071.32,6997,3000
2024-03-03 13:37:13.482889,6149791,-1,-1,-1,-1,-1,678274.46,6997,3000
2024-03-03 13:37:16.046669,6149791,1.59,1709462232169,234358.71,4923,3733,678274.46,6997,3000
2024-03-03 13:37:26.302767,6149791,1.59,1709462232169,234358.71,4923,3733,33003.03,6997,3000
2024-03-03 13:37:28.842844,6149791,1.59,1709462232169,234358.71,4923,3733,319293.22,6997,3000
2024-03-03 13:37:31.421688,6149791,-1,-1,234358.71,4923,3733,502960.57,6997,3000
2024-03-03 13:37:33.954122,6149794,-1,-1,-1,-1,-1,647297.73,6997,3000
2024-03-03 13:37:36.499169,6149794,1.82,1709462253853,334347.59,4702,3158,647297.73,6997,3000
2024-03-03 13:37:49.264771,6149794,1.82,1709462253853,334347.59,4702,3158,263008.22,6997,3000
2024-03-03 13:37:51.812645,6149794,-1,-1,334347.59,4702,3158,465499.38,6997,3000
2024-03-03 13:37:54.342775,6149797,-1,-1,-1,-1,-1,739853.14,6997,3000
2024-03-03 13:37:56.970415,6149797,6.22,1709462284095,1621275.15,4855,530,744779.9,6997,3000
2024-03-03 13:38:17.687781,6149797,6.22,1709462284095,1621275.15,4855,530,53987.53,6997,3000
2024-03-03 13:38:20.232783,6149797,6.22,1709462284095,1621275.15,4855,530,255756.75,6997,3000
2024-03-03 13:38:22.786818,6149797,-1,-1,1621275.15,4855,530,608209.82,6997,3000
2024-03-03 13:38:25.312615,6149800,-1,-1,-1,-1,-1,786539.48,6997,3000
2024-03-03 13:38:27.858981,6149800,1.44,1709462303688,169396.48,4885,4075,786539.48,6997,3000
2024-03-03 13:38:40.612381,6149800,1.44,1709462303688,169396.48,4885,4075,436153.74,6997,3000
2024-03-03 13:38:43.170174,6149800,1.44,1709462303688,169396.48,4885,4075,640608.8,6997,3000
2024-03-03 13:38:45.687554,6149803,2.68,1709462327542,672045.58,4850,2104,792884.42,6997,3000
2024-03-03 13:39:06.171450,6149806,-1,-1,-1,-1,-1,798116.36,6997,3000
2024-03-03 13:39:11.296483,6149806,7.48,1709462359154,2010133.27,5531,473,981049.5,6997,3000
2024-03-03 13:39:31.785085,6149806,7.48,1709462359154,2010133.27,5531,473,-1,6997,3000
2024-03-03 13:39:34.374292,6149806,7.48,1709462359154,2010133.27,5531,473,215159.6,6997,3000
2024-03-03 13:39:36.929431,6149810,1.06,1709462376305,14960.6,5735,5629,903001.44,6997,3000
2024-03-03 13:39:49.655406,6149810,1.06,1709462376305,14960.6,5735,5629,903001.44,6997,3000
2024-03-03 13:39:52.201513,6149810,1.06,1709462376305,14960.6,5735,5629,903001.44,6997,3000
2024-03-03 13:39:54.780505,6149810,-1,-1,14960.6,5735,5629,439984.69,6997,3000
2024-03-03 13:39:57.327533,6149813,-1,-1,-1,-1,-1,719920.24,6997,3000
2024-03-03 13:39:59.890537,6149813,-1,-1,-1,-1,-1,719920.24,6997,3000
2024-03-03 13:40:02.468328,6149813,11.94,1709462413280,1907578.48,4876,249,719920.24,6997,3000
2024-03-03 13:40:25.962704,6149813,11.94,1709462413280,1907578.48,4876,249,-1,6997,3000
2024-03-03 13:40:28.499666,6149813,11.94,1709462413280,1907578.48,4876,249,317785.9,6997,3000
2024-03-03 13:40:31.051396,6149813,11.94,1709462413280,-1,-1,-1,551312.52,6997,3000
2024-03-03 13:40:33.607640,6149816,-1,-1,-1,-1,-1,848429.3,6997,3000
2024-03-03 13:40:36.178408,6149816,2.13,1709462435353,490227.44,5710,3629,848429.3,6997,3000
2024-03-03 13:40:51.499428,6149816,2.13,1709462435353,490227.44,5710,3629,340329.38,6997,3000
2024-03-03 13:40:54.060624,6149816,-1,-1,490227.44,5710,3629,638149.63,6997,3000
2024-03-03 13:40:56.624185,6149820,-1,-1,-1,-1,-1,840406.04,6997,3000
2024-03-03 13:40:59.190120,6149820,-1,-1,-1,-1,-1,840406.04,6997,3000
2024-03-03 13:41:01.742849,6149823,1.31,1709462481373,53961.28,5205,4659,753796.85,6997,3000
2024-03-03 13:41:35.056170,6149823,1.31,1709462481373,53961.28,5205,4659,753796.85,6997,3000
2024-03-03 13:41:37.597455,6149823,-1,-1,53961.28,5205,4659,292728.56,6997,3000
2024-03-03 13:41:42.716405,6149825,1.09,1709462499038,22618.36,5459,5335,834604.71,6997,3000
2024-03-03 13:41:52.921443,6149825,1.09,1709462499038,22618.36,5459,5335,834604.71,6997,3000
2024-03-03 13:41:55.476413,6149825,1.09,1709462499038,22618.36,5459,5335,340013.05,6997,3000
2024-03-03 13:41:57.998522,6149825,-1,-1,22618.36,5459,5335,667556.54,6997,3000
2024-03-03 13:42:00.562365,6149828,-1,-1,-1,-1,-1,849698.02,6997,3000
2024-03-03 13:42:03.185422,6149828,1.59,1709462519727,157958.74,5395,4442,868701.76,6997,3000
2024-03-03 13:42:13.404545,6149828,1.59,1709462519727,157958.74,5395,4442,62118.73,6997,3000
2024-03-03 13:42:15.963253,6149828,1.59,1709462519727,157958.74,5395,4442,442123.22,6997,3000
2024-03-03 13:42:18.483498,6149828,-1,-1,157958.74,5395,4442,902420.97,6997,3000
2024-03-03 13:42:21.045479,6149831,2.08,1709462542323,626370,6035,3837,1115655.15,6997,3000
2024-03-03 13:42:36.456606,6149831,2.08,1709462542323,626370,6035,3837,129487.14,6997,3000
2024-03-03 13:42:39.044876,6149831,2.08,1709462542323,626370,6035,3837,545458.24,6997,3000
2024-03-03 13:42:41.624616,6149831,-1,-1,626370,6035,3837,1031002.15,6997,3000
2024-03-03 13:42:44.155359,6149834,-1,-1,-1,-1,-1,1202830.19,6997,3000
2024-03-03 13:42:46.733223,6149834,1.12,1709462560368,-1,-1,-1,1202830.19,6997,3000
2024-03-03 13:42:54.375535,6149834,1.12,1709462560368,-1,-1,-1,1202830.19,6997,3000
2024-03-03 13:42:56.936866,6149834,1.12,1709462560368,-1,-1,-1,1202830.19,6997,3000
2024-03-03 13:42:59.498993,6149834,1.12,1709462560368,-1,-1,-1,753326.01,6997,3000
2024-03-03 13:43:02.047637,6149837,22.56,1709462605578,3851895.49,4905,70,913642.45,6997,3000
2024-03-03 13:43:40.755634,6149837,22.56,1709462605578,3851895.49,4905,70,303540.23,6997,3000
2024-03-03 13:43:43.314189,6149842,-1,-1,-1,-1,-1,665046.35,6997,3000
2024-03-03 13:43:48.441242,6149842,1.14,1709462623477,15031.92,6183,6060,985479.82,6997,3000
2024-03-03 13:43:58.765432,6149842,1.14,1709462623477,15031.92,6183,6060,985479.82,6997,3000
2024-03-03 13:44:01.324727,6149842,1.14,1709462623477,15031.92,6183,6060,620755.16,6997,3000
2024-03-03 13:44:03.858057,6149842,1.14,1709462623477,-1,-1,-1,874006.41,6997,3000
2024-03-03 13:44:06.422205,6149843,3.91,1709462650419,1566162.37,5405,1406,932651.76,6997,3000
2024-03-03 13:44:24.374434,6149843,3.91,1709462650419,1566162.37,5405,1406,70283.04,6997,3000
2024-03-03 13:44:26.951552,6149843,3.91,1709462650419,1566162.37,5405,1406,482585.28,6997,3000
2024-03-03 13:44:32.045251,6149846,1.18,1709462668674,58542.07,5979,5581,927101.29,6997,3000
2024-03-03 13:44:42.201270,6149846,1.18,1709462668674,58542.07,5979,5581,-1,6997,3000
2024-03-03 13:44:47.258897,6149846,-1,-1,58542.07,5979,5581,602294.3,6997,3000
2024-03-03 13:44:49.814914,6149849,-1,-1,-1,-1,-1,903692.54,6997,3000
2024-03-03 13:44:52.418534,6149849,2.43,1709462692432,769295.01,5802,3009,903692.54,6997,3000
2024-03-03 13:45:05.894442,6149849,2.43,1709462692432,769295.01,5802,3009,-1,6997,3000
2024-03-03 13:45:08.499378,6149849,2.43,1709462692432,769295.01,5802,3009,454869.98,6997,3000
2024-03-03 13:45:11.062676,6149849,-1,-1,769295.01,5802,3009,880701.95,6997,3000
2024-03-03 13:45:13.612297,6149850,-1,-1,-1,-1,-1,1084246.8,6997,3000
2024-03-03 13:45:16.171305,6149850,1.09,1709462709950,-1,-1,-1,1084246.8,6997,3000
2024-03-03 13:45:23.827236,6149850,1.09,1709462709950,-1,-1,-1,1084246.8,6997,3000
2024-03-03 13:45:26.379424,6149850,1.09,1709462709950,-1,-1,-1,352207.47,6997,3000
2024-03-03 13:45:31.491239,6149853,1,1709462725984,-1,-1,-1,967141.33,6997,3000
2024-03-03 13:45:41.734263,6149853,1,1709462725984,-1,-1,-1,967141.33,6997,3000
2024-03-03 13:45:44.279544,6149853,1,1709462725984,-1,-1,-1,759342.44,6997,3000
2024-03-03 13:45:46.811884,6149856,-1,-1,-1,-1,-1,1277177.53,6997,3000
2024-03-03 13:45:49.404371,6149856,1.45,1709462746568,182806.52,5928,5406,1327305.24,6997,3000
2024-03-03 13:46:02.250266,6149856,1.45,1709462746568,182806.52,5928,5406,527634,6997,3000
2024-03-03 13:46:04.812371,6149856,1.45,1709462746568,-1,-1,-1,835311.03,6997,3000
2024-03-03 13:46:07.388516,6149859,-1,-1,-1,-1,-1,1234903.54,6997,3000
2024-03-03 13:46:09.951353,6149859,1.94,1709462768689,568681.15,5516,4024,1234903.54,6997,3000
2024-03-03 13:46:22.702570,6149859,1.94,1709462768689,568681.15,5516,4024,99394.5,6997,3000
2024-03-03 13:46:27.795503,6149859,-1,-1,568681.15,5516,4024,1084659.84,6997,3000
2024-03-03 13:46:30.326406,6149862,1.31,1709462787964,128394.65,5745,5188,1302804.04,6997,3000
2024-03-03 13:46:43.145376,6149862,1.31,1709462787964,128394.65,5745,5188,223255.83,6997,3000
2024-03-03 13:46:45.685311,6149862,1.31,1709462787964,128394.65,5745,5188,665164.38,6997,3000
2024-03-03 13:46:48.190934,6149862,-1,-1,128394.65,5745,5188,1060670.84,6997,3000
2024-03-03 13:46:50.765983,6149865,-1,-1,-1,-1,-1,1106136.9,6997,3000
2024-03-03 13:46:53.331464,6149865,2.34,1709462811097,795108.12,4998,2954,1106136.9,6997,3000
2024-03-03 13:47:08.608696,6149865,2.34,1709462811097,795108.12,4998,2954,720432.25,6997,3000
2024-03-03 13:47:11.158563,6149865,-1,-1,795108.12,4998,2954,1017697.35,6997,3000
2024-03-03 13:47:13.705261,6149868,-1,-1,-1,-1,-1,1119126.25,6997,3000
2024-03-03 13:47:16.287720,6149868,1.14,1709462829268,50555.14,5453,5226,1119126.25,6997,3000
2024-03-03 13:47:23.999220,6149868,1.14,1709462829268,50555.14,5453,5226,1119126.25,6997,3000
2024-03-03 13:47:26.569843,6149868,1.14,1709462829268,50555.14,5453,5226,498945.53,6997,3000
2024-03-03 13:47:29.140111,6149868,-1,-1,50555.14,5453,5226,936745.61,6997,3000
2024-03-03 13:47:31.698257,6149871,1.12,1709462847244,25076.89,4691,4588,1001089.4,6997,3000
2024-03-03 13:47:41.921190,6149871,1.12,1709462847244,25076.89,4691,4588,1001089.4,6997,3000
